FSC-A	FSC-H	SSC-A	SSC-H	APC-A	APC-R700-A	BUV395-A	BUV737-A	BV421-A	BV480-A	BV605-A	BV650-A	BV711-A	BV786-A	FITC-A	NIR-A	PE-A	PE-CF594-A	PE-Cy5-A	PE-Cy7-A	Time	Sample
45059.48046875	40678	35008.80078125	32210	467.6400146484375	2626.56005859375	119.26000213623047	3694.380126953125	641.3399658203125	8990.099609375	1878.030029296875	3255.2099609375	5715.98974609375	16813.439453125	122.4000015258789	8966.16015625	1059.8499755859375	658.9000244140625	377.8500061035156	68163.703125	3848260.25	AP0301
136344.15625	119007	53076.00390625	48223	578.8800048828125	3004.56005859375	81.74000549316406	3794.210205078125	567.6300048828125	16161.3896484375	3037.22998046875	6041.7001953125	18582.48046875	9971.6396484375	85.80000305175781	3313.440185546875	116.60000610351562	37.400001525878906	153.4499969482422	3087.699951171875	2455100	AP0301
72748.6015625	61742	58668.6015625	50750	978.48004150390625	4789.80029296875	89.779998779296875	2211.670166015625	1131.47998046875	25930.798828125	12307.0498046875	17351.458984375	8076.60009765625	13603.58984375	166.8000030517578	4544.10009765625	1855.7000732421875	1547.1500244140625	776.04998779296875	2145	5588519.5	AP0301
32966.83984375	29456	51868.203125	45664	1025.4600830078125	5443.740234375	138.69000244140625	8283.8798828125	906.57000732421875	13184.009765625	2577.330078125	8319.7802734375	33003.80859375	14645.6103515625	86.4000015258789	8578.98046875	701.79998779296875	416.3500061035156	202.40000915527344	28141.8515625	5356050	AP0301
57110.640625	53511	44902.80078125	42211	203.5800018310547	1765.800048828125	96.4800033569336	2635.110107421875	509.66998291015625	3384.35986328125	786.8699951171875	2396.52001953125	8494.919921875	8519.490234375	43.80000305175781	3537.000244140625	237.60000610351562	154	80.30000305175781	14989.7001953125	185150	AP0301
58349.55078125	51710	46902.6015625	43002	705.24005126953125	4600.80029296875	491.1100158691406	7867.81005859375	1394.18994140625	23752.259765625	9065.0703125	8370.8095703125	4538.52001953125	7628.0400390625	304.8000183105469	3642.840087890625	25162.5	10875.150390625	3017.85009765625	1489.4000244140625	5958840	AP0301
123605.5234375	110911	28169.400390625	24347	933.6600341796875	7854.84033203125	271.3500061035156	8411.8505859375	1108.800048828125	16673.580078125	3700.619873046875	5635.35009765625	8086.68017578125	13963.9501953125	119.4000015258789	8715.060546875	2499.75	1136.300048828125	392.1499938964844	30998.55078125	3515470	AP0301
40028.19921875	39035	28438.80078125	27375	351.5400085449219	2270.16015625	59.630001068115234	3067.93017578125	318.7799987792969	8058.9599609375	1620.989990234375	3230.639892578125	9939.509765625	6200.4599609375	70.80000305175781	3252.420166015625	438.9000244140625	231	128.6999969482422	11976.25	2602130.25	AP0301
64090.87109375	59122	23664.6015625	22690	2183.219970703125	11828.16015625	251.25	7841.68017578125	822.77996826171875	14091.83984375	2817.35986328125	3970.889892578125	5976.18017578125	9257.849609375	93	9745.919921875	602.25	321.20001220703125	267.8500061035156	14397.900390625	1674870	AP0301
88254.1953125	76859	44622	41083	45.900001525878906	1873.800048828125	137.35000610351562	3707.110107421875	724.5	15332.939453125	2993.760009765625	4181.31005859375	3764.25	15770.16015625	78.600006103515625	5433.47998046875	354.75	203.5	74.80000305175781	18661.5	3586600	AP0301
78707.6953125	67642	58450.80078125	51258	1508.760009765625	8600.0400390625	172.19000244140625	4795.18994140625	1150.3800048828125	11436.3896484375	2840.669921875	3904.739990234375	3967.10986328125	7004.9697265625	132	5778.5400390625	276.1000061035156	266.75	193.0500030517578	1278.75	423900	AP0301
38866.15234375	36567	60913.80078125	57747	1832.7601318359375	11827.6201171875	190.95001220703125	15961.41015625	1542.239990234375	32865.83984375	6122.33984375	19890.990234375	84137.1328125	17429.580078125	130.20001220703125	9902.5205078125	406.45001220703125	264.5500183105469	297	11666.6005859375	3401230.25	AP0301
56951.4296875	54119	47102.40234375	44807	176.04000854492187	644.760009765625	125.29000091552734	2101.7900390625	472.5	7657.64990234375	4144.77001953125	4836.509765625	2189.25	3250.169921875	139.8000030517578	1044.9000244140625	9093.150390625	4065.60009765625	1240.25	497.75	4685990	AP0301
64100.6328125	60039	44898	41907	652.86004638671875	3537.5400390625	87.0999984741211	4395.8701171875	531.0899658203125	16587.900390625	3182.760009765625	5992.56005859375	18613.349609375	9405.26953125	97.20000457763672	4928.580078125	463.6500244140625	323.3999938964844	169.9499969482422	17931.650390625	5054360.5	AP0301
84523.4296875	74044	51438.6015625	47880	137.70001220703125	2943	208.37001037597656	5642.740234375	1321.739990234375	22724.099609375	9352.9794921875	8026.19970703125	4852.89013671875	6034.14013671875	402.0000305175781	3610.440185546875	39834.30078125	16434	4448.39990234375	5859.7001953125	3888790	AP0301
85686.09375	75522	56101.203125	48002	550.800048828125	4130.4599609375	225.12001037597656	5799.52001953125	580.22998046875	27045.900390625	4622.31005859375	5998.85986328125	9364.3203125	9267.2998046875	118.20000457763672	5290.38037109375	344.8500061035156	167.75	101.75	4814.7001953125	2634880.25	AP0301
44660.54296875	40402	31650.6015625	30178	643.1400146484375	6629.580078125	261.9700012207031	7661.4501953125	1303.469970703125	10175.759765625	11591.3701171875	18772.109375	8687.7001953125	6742.89013671875	81.600006103515625	4723.38037109375	924.550048828125	1412.9500732421875	969.6500244140625	1668.7000732421875	4257350	AP0301
119209.859375	102660	49224.6015625	44096	1851.6600341796875	12316.8603515625	198.32000732421875	16580.490234375	1265.0400390625	35119.98046875	6142.5	17330.0390625	80902.078125	17036.458984375	145.20001220703125	10061.2802734375	618.20001220703125	331.6499938964844	282.1499938964844	8822	5743760.5	AP0301
