name	FSC-A	FSC-H	SSC-A	SSC-H	APC-A	APC-R700-A	BUV395-A	BUV737-A	BV421-A	BV480-A	BV605-A	BV650-A	BV711-A	BV786-A	FITC-A	NIR-A	PE-A	PE-CF594-A	PE-Cy5-A	PE-Cy7-A	Time
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	64718.40234375	56618	24813.580078125	21662	314.7200012207031	1460.47998046875	67.66999816894531	2534.610107421875	374.3999938964844	10789.349609375	8624.849609375	14865.4990234375	10294.0498046875	6720.99951171875	286.0899963378906	1647.52001953125	436.239990234375	886.47998046875	534.79998779296875	384.1600036621094	1125580
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	41163.6015625	35554	28075.25	23670	423.3600158691406	1528.239990234375	4.019999980926514	3418.340087890625	474.4999694824219	20312.5	8909.5498046875	15657.19921875	23090.599609375	7564.0498046875	391.6199951171875	2075.919921875	715.1199951171875	833.280029296875	507.9200134277344	748.15997314453125	1174190.125
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	92701.203125	80607	30277.9609375	27167	274.3999938964844	1261.1199951171875	32.83000183105469	1588.570068359375	382.1999816894531	3390.39990234375	700.699951171875	2037.0999755859375	7742.7998046875	7160.39990234375	54.290000915527344	2655.52001953125	15.680000305175781	60.47999954223633	92.95999908447266	754.32000732421875	886400
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	121495.8046875	110087	42696.33984375	39603	873.03997802734375	2538.47998046875	58.96000289916992	3589.190185546875	820.29998779296875	12750.3994140625	2213.25	5749.25	19254.298828125	16228.5498046875	59.78000259399414	4767.83984375	87.91999816894531	35.84000015258789	317.5199890136719	2322.880126953125	561980
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	122068.203125	110471	30413.380859375	27715	477.1199951171875	529.760009765625	12.730000495910645	1244.1900634765625	343.8499755859375	18582.19921875	9232.599609375	13622.0498046875	7155.849609375	6140.5498046875	177.510009765625	1593.760009765625	720.72003173828125	1028.1600341796875	420	729.1199951171875	516710.03125
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	134396.40625	119766	19369.94140625	18102	62.720001220703125	210.55999755859375	15.410000801086426	646.54998779296875	250.24998474121094	8051.5498046875	4621.5	6959.5498046875	3333.849853515625	3450.199951171875	93.94000244140625	986.72003173828125	207.75999450683594	431.20001220703125	286.7200012207031	277.20001220703125	1064640.125
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	137706.609375	125687	44637.97265625	40243	1432.47998046875	1911.8399658203125	58.290000915527344	2354.380126953125	506.9999694824219	17765.798828125	5441.14990234375	9809.7998046875	12512.5	8594.2998046875	81.1300048828125	2692.47998046875	742	529.760009765625	530.8800048828125	1033.199951171875	66300
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	63804.6015625	59505	25269.25	23269	119.84000396728516	766.6400146484375	28.810001373291016	903.83001708984375	274.29998779296875	8542.2998046875	3115.449951171875	5511.349609375	4048.199951171875	5521.099609375	35.9900016784668	1574.1600341796875	146.16000366210937	215.04000854492188	198.24000549316406	3463.60009765625	700040
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	99495.6015625	90015	35533.109375	30815	1424.6400146484375	8057.83984375	22.780000686645508	12605.3798828125	1079.64990234375	35391.19921875	13399.7490234375	29669.8984375	76274.8984375	14600.94921875	694.17999267578125	6684.72021484375	827.1199951171875	1117.199951171875	723.52001953125	1012.47998046875	941530
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	107273.40625	96350	30406.669921875	26430	453.0400085449219	501.20001220703125	52.26000213623047	626.45001220703125	292.5	22001.849609375	7066.7998046875	9076.599609375	3272.099853515625	5799.2998046875	96.3800048828125	1308.1600341796875	173.0399932861328	463.67999267578125	241.36000061035156	634.47998046875	1146380
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	60578.40234375	52150	25488.8515625	22834	535.91998291015625	2495.919921875	32.15999984741211	4777.77001953125	672.75	20794.798828125	12047.75	20488.6484375	28854.798828125	9913.7998046875	550.83001708984375	3192	582.96002197265625	1149.6800537109375	548.239990234375	974.96002197265625	624279.9375
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	101874.6015625	91819	20417.310546875	17883	959.84002685546875	2230.47998046875	32.15999984741211	4398.55029296875	544.04998779296875	20066.1484375	9671.349609375	17253.599609375	28583.099609375	7801.94970703125	392.8399963378906	2665.0400390625	516.8800048828125	743.67999267578125	589.1199951171875	627.20001220703125	1223030
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	184013.40625	161767	29210.4609375	25091	824.8800048828125	658	38.19000244140625	1061.9500732421875	767.64996337890625	25746.5	11557	16435.8984375	6387.5498046875	7927.39990234375	120.7800064086914	2380	677.03997802734375	1120	871.3599853515625	1038.800048828125	748640
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	135262.8125	118930	32445.900390625	30486	120.4000015258789	355.6000061035156	23.450000762939453	820.08001708984375	534.949951171875	13235.94921875	10022.349609375	15698.1494140625	5650.44970703125	6997.89990234375	175.07000732421875	2139.199951171875	750.96002197265625	1275.6800537109375	791.84002685546875	833.280029296875	772170.0625
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	111909.0078125	95458	33678.1015625	28582	161.83999633789062	272.1600036621094	52.26000213623047	1177.8599853515625	503.0999755859375	25273.94921875	8500.0498046875	12607.3994140625	5025.14990234375	6917.94970703125	134.1999969482422	1655.3599853515625	1700.1600341796875	1286.3199462890625	459.20001220703125	634.47998046875	1138710
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	113791.8046875	103202	32470.30078125	31126	235.1999969482422	1248.239990234375	15.410000801086426	2217.699951171875	341.25	16456.048828125	7039.49951171875	11372.3994140625	12768.599609375	5736.25	411.75	1622.8800048828125	573.44000244140625	697.760009765625	370.1600036621094	480.4800109863281	1267230
